,Time,User ID,Number of request
1498,1,62942,1
1499,1,106145,1
1500,1,38696,1
1501,1,57045,1
1502,1,89405,1
1503,1,80806,1
1504,1,58046,3
1505,1,38305,2
1506,1,7641,1
1507,1,4774,5
1508,1,18147,1
1509,1,108511,6
1510,1,94715,1
1511,1,78979,1
1512,1,62248,2
1513,1,13104,4
1514,1,122003,2
1515,1,110227,3
1516,1,116761,4
1517,1,25515,1
1518,1,75018,2
1519,1,87358,1
1520,1,65458,1
1521,1,49088,1
1522,1,79814,1
1523,1,127869,1
1524,1,90871,1
1525,1,98644,1
1526,1,55430,2
1527,1,49721,1
1528,1,22651,3
1529,1,74600,1
1530,1,24952,1
1531,1,100446,2
1532,1,46787,3
1533,1,5323,2
1534,1,112131,1
1535,1,66151,1
1536,1,71824,1
1537,1,61771,1
1538,1,128064,2
1539,1,65277,3
1540,1,27118,2
1541,1,25742,3
1542,1,72694,3
1543,1,126214,5
1544,1,83821,2
1545,1,105343,1
1546,1,125916,1
1547,1,31599,2
1548,1,83150,2
1549,1,110487,1
1550,1,389,2
1551,1,72670,1
1552,1,125996,1
1553,1,39836,1
1554,1,65710,1
1555,1,97624,1
1556,1,28768,4
1557,1,25176,1
1558,1,120077,1
1559,1,101276,2
1560,1,118903,2
1561,1,6634,2
1562,1,115479,5
1563,1,21353,3
1564,1,55755,4
1565,1,56559,2
1566,1,47917,1
1567,1,30594,1
1568,1,88095,1
1569,1,89537,1
1570,1,23434,1
1571,1,108239,1
1572,1,120894,2
1573,1,104773,1
1574,1,54957,1
1575,1,87706,1
1576,1,9940,4
1577,1,25104,5
1578,1,86384,1
1579,1,22912,3
1580,1,39350,2
1581,1,36504,1
1582,1,75557,1
1583,1,67651,1
1584,1,127671,1
1585,1,116949,1
1586,1,12906,3
1587,1,99639,1
1588,1,119342,3
1589,1,128616,1
1590,1,46663,1
1591,1,65638,1
1592,1,55950,1
1593,1,81520,1
1594,1,111307,1
1595,1,13365,1
1596,1,29533,4
1597,1,62618,1
1598,1,34573,1
1599,1,12763,1
1600,1,101177,1
1601,1,66149,1
1602,1,28208,1
1603,1,68145,3
1604,1,54584,1
1605,1,28881,1
1606,1,20731,3
1607,1,57609,2
1608,1,108205,4
1609,1,9409,2
1610,1,127428,1
1611,1,38203,1
1612,1,32658,1
1613,1,13632,1
1614,1,93125,1
1615,1,63178,1
1616,1,107852,2
1617,1,87945,1
1618,1,65194,1
1619,1,90275,1
1620,1,95365,1
1621,1,44360,1
1622,1,84200,1
1623,1,105326,1
1624,1,15012,1
1625,1,19805,2
1626,1,85219,1
1627,1,114380,1
1628,1,105466,2
1629,1,37678,2
1630,1,112918,1
1631,1,55497,6
1632,1,7855,1
1633,1,2503,1
1634,1,79094,1
1635,1,44149,1
1636,1,60125,6
1637,1,92884,1
1638,1,80258,1
1639,1,117775,3
1640,1,114413,1
1641,1,55574,1
1642,1,70365,4
1643,1,56109,1
1644,1,81397,3
1645,1,56875,1
1646,1,58144,1
1647,1,95241,2
1648,1,36959,1
1649,1,22619,1
1650,1,100811,2
1651,1,105859,1
1652,1,34185,1
1653,1,50445,1
1654,1,123315,2
1655,1,69241,1
1656,1,9156,1
1657,1,18725,1
1658,1,68422,2
1659,1,17961,1
1660,1,59521,4
1661,1,94429,2
1662,1,33550,3
1663,1,37638,2
1664,1,25115,4
1665,1,95182,4
1666,1,118884,1
1667,1,57266,1
1668,1,78406,1
1669,1,54890,2
1670,1,46798,1
1671,1,20555,1
1672,1,58685,1
1673,1,18046,2
1674,1,29106,1
1675,1,84896,1
1676,1,106998,1
1677,1,34158,1
1678,1,13567,1
1679,1,109667,1
1680,1,3806,2
1681,1,60607,1
1682,1,17984,1
1683,1,111733,1
1684,1,88147,1
1685,1,10378,1
1686,1,22612,1
1687,1,59254,1
1688,1,90128,1
1689,1,15276,1
1690,1,3913,1
1691,1,128312,1
1692,1,71006,1
1693,1,68928,1
1694,1,128117,1
1695,1,92388,1
1696,1,81777,5
1697,1,122055,1
1698,1,43843,3
1699,1,7200,2
1700,1,28712,1
1701,1,562,1
1702,1,24538,1
1703,1,97518,1
1704,1,23378,1
1705,1,102542,1
1706,1,73894,1
1707,1,131527,1
1708,1,86611,2
1709,1,87241,2
1710,1,67708,3
1711,1,9160,1
1712,1,72079,1
1713,1,52228,1
1714,1,68283,1
1715,1,122306,1
1716,1,62040,1
1717,1,110597,1
1718,1,104812,1
1719,1,105323,1
1720,1,72224,2
1721,1,12405,1
1722,1,83887,1
1723,1,106319,1
1724,1,118096,1
1725,1,98048,1
1726,1,7644,1
1727,1,26484,2
1728,1,53882,1
1729,1,70171,2
1730,1,111136,3
1731,1,6275,1
1732,1,13149,2
1733,1,43576,2
1734,1,16675,1
1735,1,62632,1
1736,1,17908,1
1737,1,39077,1
1738,1,109434,1
1739,1,93741,1
1740,1,108454,4
1741,1,52614,1
1742,1,52054,1
1743,1,122950,1
1744,1,108717,1
1745,1,371,4
1746,1,131425,2
1747,1,3466,1
1748,1,124354,2
1749,1,28248,1
1750,1,26674,1
1751,1,69889,1
1752,1,3521,1
1753,1,3923,1
1754,1,86480,2
1755,1,131500,2
1756,1,19211,1
1757,1,131290,1
1758,1,111386,1
1759,1,70586,1
1760,1,71641,2
1761,1,94198,2
1762,1,10499,1
1763,1,131827,1
1764,1,37431,2
1765,1,18396,1
1766,1,21764,2
1767,1,92667,1
1768,1,83665,1
1769,1,807,2
1770,1,55122,1
1771,1,89634,1
1772,1,110575,1
1773,1,32698,1
1774,1,105370,1
1775,1,38808,1
1776,1,122937,3
1777,1,92136,2
1778,1,86658,1
1779,1,122582,1
1780,1,58831,1
1781,1,19299,1
1782,1,15367,1
1783,1,47043,1
1784,1,9937,1
1785,1,46263,1
1786,1,14949,1
1787,1,48729,2
1788,1,80552,1
1789,1,110433,1
1790,1,3903,3
1791,1,122250,2
1792,1,47034,1
1793,1,688,1
1794,1,57136,1
1795,1,61480,3
1796,1,50305,1
1797,1,40297,1
1798,1,47518,1
1799,1,119000,1
1800,1,2098,1
1801,1,69921,1
1802,1,56863,1
1803,1,82942,2
1804,1,111007,1
1805,1,122679,1
1806,1,49544,1
1807,1,48986,1
1808,1,98915,1
1809,1,113211,2
1810,1,129254,1
1811,1,67408,1
1812,1,12286,2
1813,1,10737,1
1814,1,8931,2
1815,1,25361,1
1816,1,20100,1
1817,1,72245,1
1818,1,4664,1
1819,1,16267,1
1820,1,67316,1
1821,1,84485,1
1822,1,9275,1
1823,1,18983,1
1824,1,22559,1
1825,1,38765,1
1826,1,34877,1
1827,1,126268,1
1828,1,95035,1
1829,1,59355,1
1830,1,43782,1
1831,1,75669,1
1832,1,66475,1
1833,1,105406,1
1834,1,19541,3
1835,1,79849,1
1836,1,79280,1
1837,1,18409,1
1838,1,37722,2
1839,1,34498,1
1840,1,29303,1
1841,1,108057,1
1842,1,76939,1
1843,1,27153,1
1844,1,75199,1
1845,1,107872,1
1846,1,59900,1
1847,1,34891,1
1848,1,115387,2
1849,1,33045,1
1850,1,131531,1
1851,1,31339,1
1852,1,30019,1
1853,1,64806,2
1854,1,73374,1
1855,1,53521,1
1856,1,38236,1
1857,1,13879,1
1858,1,53828,1
1859,1,122982,1
1860,1,38090,2
1861,1,112966,1
1862,1,40765,1
1863,1,20686,1
1864,1,42330,2
1865,1,63281,4
1866,1,62114,1
1867,1,115487,1
1868,1,104382,1
1869,1,110523,1
1870,1,26985,1
1871,1,34868,1
1872,1,39875,1
1873,1,86630,2
1874,1,46979,1
1875,1,76809,1
1876,1,11038,1
1877,1,131249,1
1878,1,76862,1
1879,1,129414,2
1880,1,127849,4
1881,1,128257,2
1882,1,111803,1
1883,1,5915,1
1884,1,91799,1
1885,1,114823,1
1886,1,58288,1
1887,1,67835,1
1888,1,25885,1
1889,1,105039,1
1890,1,58800,1
1891,1,91916,1
1892,1,46959,1
1893,1,82133,1
1894,1,98940,1
1895,1,111038,1
1896,1,311,1
1897,1,120124,2
1898,1,30167,2
1899,1,13695,1
1900,1,48931,3
1901,1,61773,1
1902,1,69435,1
1903,1,21966,1
1904,1,51076,1
1905,1,130842,3
1906,1,43133,3
1907,1,47558,1
1908,1,36591,1
1909,1,12776,2
1910,1,37774,1
1911,1,73520,2
1912,1,58203,1
1913,1,92797,1
1914,1,99962,1
1915,1,81177,4
1916,1,124704,1
1917,1,87093,2
1918,1,73674,1
1919,1,124410,4
1920,1,2022,1
1921,1,106241,1
1922,1,118294,1
1923,1,107419,1
1924,1,57861,1
1925,1,21637,1
1926,1,124549,3
1927,1,90354,2
1928,1,13684,2
1929,1,81233,2
1930,1,7342,2
1931,1,102799,1
1932,1,117995,1
1933,1,127621,1
1934,1,49783,1
1935,1,119300,1
1936,1,106358,1
1937,1,7218,1
1938,1,33624,2
1939,1,126147,1
1940,1,74752,1
1941,1,12771,1
1942,1,8355,1
1943,1,34703,2
1944,1,85924,1
1945,1,21319,1
1946,1,86672,1
1947,1,83447,1
1948,1,75452,1
1949,1,12927,1
1950,1,110384,1
1951,1,48461,3
1952,1,97589,1
1953,1,27485,1
1954,1,57076,1
1955,1,32893,2
1956,1,50988,1
1957,1,25969,3
1958,1,43355,1
1959,1,104810,1
1960,1,6417,1
1961,1,22561,1
1962,1,753,1
1963,1,71794,1
1964,1,12934,1
1965,1,61509,1
1966,1,12802,1
1967,1,79838,1
1968,1,13961,1
1969,1,12148,1
1970,1,112886,1
1971,1,63991,2
1972,1,79863,1
1973,1,124706,1
1974,1,48446,1
1975,1,66511,1
1976,1,80610,1
1977,1,11346,1
1978,1,8701,3
1979,1,97866,1
1980,1,114853,1
1981,1,128180,1
1982,1,98926,1
1983,1,97357,1
1984,1,3263,1
1985,1,1425,1
1986,1,47864,1
1987,1,47186,1
1988,1,98723,2
1989,1,78893,1
1990,1,116594,1
1991,1,44055,1
1992,1,88598,1
1993,1,48117,1
1994,1,127599,1
1995,1,62291,3
1996,1,98349,1
1997,1,101386,1
1998,1,123214,2
1999,1,121453,1
2000,1,118100,5
2001,1,72799,2
2002,1,54670,1
2003,1,3789,1
2004,1,97695,1
2005,1,114406,1
2006,1,63451,1
2007,1,116291,1
2008,1,112977,1
2009,1,5031,1
2010,1,53136,1
2011,1,114375,1
2012,1,88825,1
2013,1,52806,1
2014,1,131309,1
2015,1,95339,1
2016,1,24881,1
2017,1,32495,1
2018,1,17755,1
2019,1,120305,1
2020,1,89090,1
2021,1,22815,1
2022,1,69436,1
2023,1,103036,1
2024,1,90093,1
2025,1,12186,1
2026,1,73967,1
2027,1,120536,1
2028,1,67345,2
2029,1,125944,1
2030,1,79694,1
2031,1,109998,1
2032,1,33009,1
2033,1,93048,1
2034,1,28128,1
2035,1,19007,1
2036,1,130864,2
2037,1,104258,1
2038,1,58394,1
2039,1,38136,1
2040,1,29462,1
2041,1,9506,1
2042,1,50357,1
2043,1,37519,1
2044,1,35104,1
2045,1,87896,1
2046,1,63657,1
2047,1,48829,1
2048,1,60139,1
2049,1,60718,1
2050,1,28066,1
2051,1,84285,1
2052,1,123122,1
2053,1,68810,1
2054,1,103507,1
2055,1,41840,2
2056,1,46133,1
2057,1,29201,1
2058,1,34727,1
2059,1,115212,1
2060,1,77526,1
2061,1,4480,1
2062,1,73899,1
2063,1,80479,1
2064,1,38396,1
2065,1,86542,1
2066,1,1998,1
2067,1,111604,1
2068,1,69191,1
2069,1,30527,1
2070,1,128194,1
2071,1,84546,1
2072,1,49771,1
2073,1,131330,1
2074,1,30768,1
2075,1,89030,1
2076,1,111584,1
2077,1,75890,1
2078,1,114196,1
2079,1,55078,1
2080,1,1220,1
2081,1,83533,1
2082,1,19154,2
2083,1,112920,1
2084,1,17370,1
2085,1,1406,3
2086,1,13799,1
2087,1,28203,1
2088,1,24418,1
2089,1,45899,1
2090,1,98035,1
2091,1,31233,1
2092,1,49778,1
2093,1,28431,1
2094,1,130146,1
2095,1,130735,1
2096,1,75614,1
2097,1,82160,1
2098,1,28952,1
2099,1,80790,1
2100,1,18987,1
2101,1,76703,1
2102,1,45323,1
2103,1,76790,1
2104,1,94040,1
2105,1,17259,1
2106,1,13633,1
2107,1,18469,1
2108,1,8569,1
2109,1,113550,1
2110,1,7224,1
2111,1,62639,1
2112,1,99858,2
2113,1,45430,1
2114,1,101379,1
2115,1,94273,1
2116,1,94917,2
2117,1,64379,1
2118,1,62182,1
2119,1,90666,1
2120,1,74672,2
2121,1,96057,1
2122,1,57817,1
2123,1,118672,1
2124,1,82554,1
2125,1,27392,1
2126,1,57641,2
2127,1,63032,1
2128,1,128611,1
2129,1,56974,1
2130,1,30583,1
2131,1,99277,1
2132,1,85191,1
2133,1,24326,1
2134,1,123135,1
2135,1,95786,1
2136,1,52195,1
2137,1,51389,1
2138,1,118745,1
2139,1,17210,1
2140,1,24985,1
2141,1,118890,1
2142,1,131983,2
2143,1,127495,1
2144,1,21948,1
2145,1,41204,1
2146,1,14029,1
2147,1,54567,1
2148,1,25093,1
2149,1,124936,1
2150,1,127656,1
2151,1,40755,1
2152,1,18175,1
2153,1,70832,1
2154,1,35861,2
2155,1,26685,1
2156,1,23351,1
2157,1,18201,1
2158,1,84622,1
2159,1,30039,1
2160,1,105671,1
2161,1,35255,1
2162,1,59371,1
2163,1,38466,1
2164,1,65304,1
2165,1,52617,1
2166,1,73868,1
2167,1,38456,1
2168,1,90283,1
2169,1,24809,1
2170,1,39776,1
2171,1,23685,1
2172,1,14023,1
2173,1,36937,1
2174,1,108831,1
2175,1,103568,1
2176,1,51141,2
2177,1,105257,1
2178,1,33511,1
2179,1,34620,1
2180,1,113420,1
2181,1,34162,1
2182,1,21622,1
2183,1,4555,1
2184,1,704,1
2185,1,98501,1
2186,1,93033,1
2187,1,63707,1
2188,1,111179,1
2189,1,62602,1
2190,1,113619,1
2191,1,52390,1
2192,1,77720,1
2193,1,36842,1
2194,1,30465,1
2195,1,102359,1
2196,1,21060,1
2197,1,50738,1
2198,1,118244,1
2199,1,88460,1
2200,1,116746,1
2201,1,35519,1
2202,1,11967,1
2203,1,36454,1
2204,1,38242,1
2205,1,62620,1
2206,1,68340,1
2207,1,99717,1
2208,1,25755,1
2209,1,13495,1
2210,1,351,1
2211,1,26048,1
2212,1,60363,1
2213,1,107722,1
2214,1,109085,1
2215,1,75741,1
2216,1,113222,1
2217,1,35738,1
2218,1,87982,1
2219,1,915,1
2220,1,86805,1
2221,1,42140,1
2222,1,106716,1
2223,1,63402,1
2224,1,70355,1
2225,1,58796,1
2226,1,125617,1
2227,1,83381,1
2228,1,124897,1
2229,1,17859,1
2230,1,13285,1
2231,1,43493,2
2232,1,99977,1
2233,1,108792,1
2234,1,65110,2
2235,1,69092,1
2236,1,116259,1
2237,1,7251,1
2238,1,14801,1
2239,1,9800,1
2240,1,67107,1
2241,1,19766,1
2242,1,54131,1
2243,1,67875,1
2244,1,89735,1
2245,1,8342,1
2246,1,25344,1
2247,1,24194,1
2248,1,39488,1
2249,1,109113,1
2250,1,43982,1
2251,1,38380,1
2252,1,95982,1
2253,1,87334,1
2254,1,81190,1
2255,1,107552,1
2256,1,118019,1
2257,1,610,1
2258,1,69026,1
2259,1,109475,1
2260,1,4137,1
2261,1,58652,1
2262,1,53021,1
2263,1,122207,1
2264,1,59435,1
2265,1,1607,1
2266,1,81677,1
2267,2,60678,1
2268,2,12339,1
2269,2,108474,8
2270,2,128035,1
2271,2,84026,1
2272,2,61174,2
2273,2,18559,1
2274,2,49513,1
2275,2,86355,1
2276,2,39079,1
2277,2,34373,1
2278,2,126147,2
2279,2,43762,2
2280,2,128735,1
2281,2,109302,5
2282,2,64667,1
2283,2,91111,12
2284,2,30829,1
2285,2,13632,3
2286,2,89124,4
2287,2,60639,2
2288,2,106497,2
2289,2,119342,3
2290,2,125464,1
2291,2,37057,1
2292,2,65349,1
2293,2,25812,1
2294,2,111136,3
2295,2,114416,3
2296,2,88884,3
2297,2,122088,1
2298,2,124354,2
2299,2,11147,4
2300,2,76913,3
2301,2,7342,1
2302,2,92985,6
2303,2,96134,1
2304,2,85555,1
2305,2,61611,1
2306,2,49996,1
2307,2,60125,9
2308,2,15319,3
2309,2,79863,2
2310,2,23685,2
2311,2,71641,1
2312,2,74162,6
2313,2,83784,1
2314,2,45323,2
2315,2,43458,1
2316,2,36337,1
2317,2,51141,2
2318,2,5537,1
2319,2,9768,16
2320,2,3853,1
2321,2,115225,4
2322,2,57886,1
2323,2,10668,3
2324,2,18336,1
2325,2,40302,10
2326,2,25048,1
2327,2,43576,1
2328,2,76334,1
2329,2,92286,7
2330,2,105144,6
2331,2,49778,1
2332,2,75232,1
2333,2,82830,4
2334,2,63976,8
2335,2,72703,1
2336,2,93614,1
2337,2,127666,3
2338,2,76939,1
2339,2,13879,7
2340,2,111409,1
2341,2,120984,1
2342,2,131193,2
2343,2,125630,1
2344,2,2525,2
2345,2,117271,1
2346,2,13237,1
2347,2,28431,4
2348,2,104161,1
2349,2,66932,2
2350,2,13685,1
2351,2,50064,6
2352,2,91799,3
2353,2,33624,2
2354,2,102458,1
2355,2,90354,5
2356,2,44795,2
2357,2,87201,1
2358,2,68443,5
2359,2,81520,2
2360,2,91104,4
2361,2,97184,1
2362,2,86808,2
2363,2,27683,1
2364,2,126519,1
2365,2,83150,3
2366,2,118348,1
2367,2,120582,1
2368,2,43790,7
2369,2,55492,1
2370,2,18235,1
2371,2,46948,1
2372,2,106390,1
2373,2,84592,4
2374,2,86780,1
2375,2,90523,1
2376,2,32565,4
2377,2,905,1
2378,2,71774,1
2379,2,50070,1
2380,2,61466,1
2381,2,31231,1
2382,2,13695,2
2383,2,98349,1
2384,2,20731,6
2385,2,54658,1
2386,2,86974,1
2387,2,76025,1
2388,2,110227,5
2389,2,22815,2
2390,2,78140,1
2391,2,124856,1
2392,2,67048,4
2393,2,68555,2
2394,2,108792,2
2395,2,108740,1
2396,2,23115,1
2397,2,39655,1
2398,2,92136,4
2399,2,104535,1
2400,2,54149,1
2401,2,124189,1
2402,2,28801,3
2403,2,4664,2
2404,2,66309,4
2405,2,52623,1
2406,2,43599,1
2407,2,96319,1
2408,2,23331,2
2409,2,88582,1
2410,2,49130,1
2411,2,101705,3
2412,2,56855,1
2413,2,37639,1
2414,2,38203,1
2415,2,82942,2
2416,2,84034,3
2417,2,2610,2
2418,2,108614,2
2419,2,59220,3
2420,2,130216,3
2421,2,1410,2
2422,2,83111,1
2423,2,111000,4
2424,2,67765,6
2425,2,9449,1
2426,2,4774,4
2427,2,107852,4
2428,2,53898,4
2429,2,1406,2
2430,2,92134,1
2431,2,19354,1
2432,2,110370,5
2433,2,61480,4
2434,2,52744,1
2435,2,72391,1
2436,2,131705,2
2437,2,5323,1
2438,2,69517,4
2439,2,80754,4
2440,2,33078,1
2441,2,108454,6
2442,2,55497,5
2443,2,54766,2
2444,2,123545,1
2445,2,18018,1
2446,2,125083,2
2447,2,102218,1
2448,2,13754,1
2449,2,52537,1
2450,2,73674,1
2451,2,106738,1
2452,2,124549,3
2453,2,119844,1
2454,2,65649,1
2455,2,3913,2
2456,2,24404,1
2457,2,124897,1
2458,2,59393,1
2459,2,118100,3
2460,2,74047,1
2461,2,594,1
2462,2,52723,1
2463,2,87877,2
2464,2,44190,1
2465,2,18201,3
2466,2,55103,3
2467,2,121975,3
2468,2,6315,5
2469,2,42194,1
2470,2,98035,1
2471,2,72884,1
2472,2,4540,1
2473,2,389,2
2474,2,108074,6
2475,2,124284,1
2476,2,28768,2
2477,2,87007,2
2478,2,47302,1
2479,2,59983,1
2480,2,48832,1
2481,2,59249,1
2482,2,89898,1
2483,2,119615,1
2484,2,28372,1
2485,2,131577,1
2486,2,19541,2
2487,2,50738,1
2488,2,126533,1
2489,2,18982,1
2490,2,86636,1
2491,2,56927,1
2492,2,29984,1
2493,2,99977,5
2494,2,67708,8
2495,2,48696,1
2496,2,23203,1
2497,2,83912,1
2498,2,116688,1
2499,2,81177,4
2500,2,41097,1
2501,2,12148,2
2502,2,125498,1
2503,2,3308,1
2504,2,100260,14
2505,2,52696,1
2506,2,20436,1
2507,2,83132,1
2508,2,35104,2
2509,2,76790,1
2510,2,68718,1
2511,2,56868,2
2512,2,33470,1
2513,2,27252,1
2514,2,31023,1
2515,2,120813,1
2516,2,123157,1
2517,2,112172,7
2518,2,87701,2
2519,2,43843,4
2520,2,19415,1
2521,2,34770,9
2522,2,61509,1
2523,2,121456,1
2524,2,100094,5
2525,2,1062,1
2526,2,28022,1
2527,2,44766,2
2528,2,26888,1
2529,2,371,4
2530,2,63991,6
2531,2,97866,2
2532,2,93712,7
2533,2,54238,2
2534,2,118724,1
2535,2,99146,3
2536,2,44989,1
2537,2,14791,1
2538,2,110736,1
2539,2,86309,1
2540,2,31599,1
2541,2,51274,1
2542,2,90547,4
2543,2,50125,1
2544,2,22561,4
2545,2,52219,1
2546,2,99887,3
2547,2,30925,4
2548,2,83562,1
2549,2,48461,2
2550,2,93406,2
2551,2,1220,1
2552,2,47673,1
2553,2,57359,2
2554,2,78995,1
2555,2,61995,1
2556,2,43541,1
2557,2,59521,4
2558,2,80394,4
2559,2,131729,4
2560,2,33825,1
2561,2,93125,1
2562,2,67851,4
2563,2,65194,1
2564,2,117976,5
2565,2,126214,1
2566,2,122496,1
2567,2,67576,1
2568,2,118858,1
2569,2,37645,1
2570,2,109434,2
2571,2,8355,4
2572,2,114366,1
2573,2,43685,1
2574,2,80953,1
2575,2,52353,1
2576,2,39305,2
2577,2,1621,1
2578,2,75432,1
2579,2,94484,3
2580,2,71546,1
2581,2,8340,1
2582,2,109183,1
2583,2,16590,1
2584,2,48453,1
2585,2,12771,1
2586,2,55755,3
2587,2,121307,1
2588,2,45139,1
2589,2,92388,1
2590,2,2049,2
2591,2,35453,1
2592,2,131591,1
2593,2,83229,1
2594,2,67938,1
2595,2,58032,1
2596,2,78993,1
2597,2,9976,1
2598,2,124340,1
2599,2,22651,2
2600,2,93813,3
2601,2,122003,4
2602,2,103889,1
2603,2,27118,1
2604,2,48389,1
2605,2,17600,1
2606,2,124386,1
2607,2,107734,1
2608,2,46333,1
2609,2,98940,3
2610,2,101051,2
2611,2,37975,1
2612,2,104143,1
2613,2,127556,7
2614,2,79814,2
2615,2,55430,2
2616,2,108979,2
2617,2,51207,1
2618,2,32893,4
2619,2,118903,3
2620,2,8165,1
2621,2,116761,4
2622,2,96327,3
2623,2,24167,1
2624,2,28661,1
2625,2,98038,1
2626,2,47685,2
2627,2,43871,2
2628,2,8481,1
2629,2,50977,1
2630,2,6053,1
2631,2,26028,1
2632,2,129414,2
2633,2,114375,1
2634,2,117398,1
2635,2,3521,1
2636,2,10008,1
2637,2,128363,1
2638,2,29488,1
2639,2,99687,3
2640,2,33446,1
2641,2,74807,1
2642,2,42868,2
2643,2,12405,3
2644,2,10071,1
2645,2,56365,5
2646,2,54719,1
2647,2,114167,1
2648,2,92212,1
2649,2,98904,1
2650,2,54123,1
2651,2,6544,4
2652,2,95182,2
2653,2,27553,1
2654,2,112001,2
2655,2,65609,1
2656,2,9998,1
2657,2,30167,4
2658,2,105774,1
2659,2,19154,2
2660,2,45220,3
2661,2,22559,5
2662,2,84306,1
2663,2,25742,2
2664,2,52267,4
2665,2,63990,1
2666,2,90093,4
2667,2,19966,1
2668,2,50357,1
2669,2,116448,1
2670,2,88164,2
2671,2,108730,2
2672,2,49598,2
2673,2,84200,5
2674,2,98007,1
2675,2,25176,1
2676,2,127588,1
2677,2,75808,1
2678,2,11811,4
2679,2,108449,1
2680,2,73489,2
2681,2,62248,2
2682,2,116291,2
2683,2,127849,2
2684,2,40654,3
2685,2,58331,1
2686,2,91161,3
2687,2,106936,1
2688,2,21319,2
2689,2,55593,1
2690,2,75669,1
2691,2,93295,4
2692,2,107419,1
2693,2,8822,4
2694,2,33550,1
2695,2,80999,1
2696,2,127280,1
2697,2,42304,2
2698,2,3036,1
2699,2,105731,1
2700,2,63497,1
2701,2,70759,1
2702,2,3903,1
2703,2,115387,3
2704,2,122692,1
2705,2,118682,1
2706,2,67656,1
2707,2,43493,5
2708,2,30043,2
2709,2,25104,2
2710,2,33939,1
2711,2,18983,1
2712,2,127048,2
2713,2,59606,1
2714,2,49686,1
2715,2,120485,1
2716,2,57188,2
2717,2,53315,2
2718,2,33771,2
2719,2,129451,1
2720,2,123544,1
2721,2,29270,1
2722,2,101021,1
2723,2,113420,1
2724,2,87544,2
2725,2,5822,2
2726,2,81397,5
2727,2,100446,4
2728,2,113211,3
2729,2,50780,2
2730,2,78864,1
2731,2,111967,3
2732,2,126660,1
2733,2,87842,2
2734,2,65755,3
2735,2,112408,4
2736,2,2962,5
2737,2,120115,1
2738,2,26615,1
2739,2,37722,2
2740,2,59379,1
2741,2,26985,3
2742,2,22862,2
2743,2,125525,1
2744,2,60450,1
2745,2,67337,1
2746,2,13395,2
2747,2,60498,1
2748,2,33234,3
2749,2,84063,1
2750,2,30941,2
2751,2,127013,2
2752,2,52822,1
2753,2,114704,3
2754,2,70258,1
2755,2,124206,1
2756,2,106343,1
2757,2,113356,2
2758,2,83163,1
2759,2,127109,1
2760,2,33500,3
2761,2,35173,1
2762,2,95107,1
2763,2,49770,3
2764,2,69436,1
2765,2,39962,4
2766,2,65277,2
2767,2,114718,3
2768,2,90829,1
2769,2,47528,2
2770,2,20998,2
2771,2,109065,3
2772,2,40342,1
2773,2,43411,1
2774,2,68145,4
2775,2,79518,5
2776,2,86630,3
2777,2,111422,1
2778,2,125552,2
2779,2,1668,1
2780,2,60101,1
2781,2,13149,1
2782,2,97855,1
2783,2,59494,1
2784,2,21041,1
2785,2,13104,6
2786,2,48195,5
2787,2,122094,1
2788,2,69027,1
2789,2,8803,3
2790,2,82663,2
2791,2,38380,1
2792,2,130842,2
2793,2,105495,1
2794,2,103846,1
2795,2,66532,2
2796,2,35082,1
2797,2,110450,1
2798,2,106212,1
2799,2,67288,1
2800,2,10475,2
2801,2,24714,1
2802,2,98926,4
2803,2,18469,1
2804,2,61532,3
2805,2,69232,6
2806,2,87803,1
2807,2,19874,1
2808,2,10655,2
2809,2,122743,1
2810,2,120250,1
2811,2,52806,1
2812,2,104634,2
2813,2,30039,2
2814,2,69191,1
2815,2,21353,1
2816,2,40014,1
2817,2,84222,1
2818,2,97843,1
2819,2,120918,1
2820,2,118032,1
2821,2,29533,3
2822,2,5337,1
2823,2,126462,2
2824,2,40807,1
2825,2,85686,1
2826,2,101276,1
2827,2,99841,1
2828,2,127671,2
2829,2,118160,1
2830,2,2098,1
2831,2,25024,1
2832,2,109212,2
2833,2,42849,1
2834,2,1156,1
2835,2,108237,1
2836,2,125996,3
2837,2,3408,1
2838,2,89162,1
2839,2,129483,1
2840,2,4038,3
2841,2,77808,2
2842,2,99114,1
2843,2,27596,1
2844,2,27391,1
2845,2,66925,1
2846,2,117793,1
2847,2,61916,2
2848,2,90453,1
2849,2,84463,1
2850,2,122937,1
2851,2,105323,1
2852,2,122804,1
